Frequency (Hz),Channel 1 Magnitude (dB),Channel 1 Phase (deg)
1369.1,-15.5038676976404,-144.3237809844496
1374,-15.50898557936927,-144.7520750268764
1378.9,-15.77641091171464,-150.0082573527292
1383.8,-15.94983371430521,-145.937391284898
1388.7,-15.51097432866505,-150.2553753525966
1393.6,-16.32861722718424,-148.8166529670839
1398.5,-15.98837675079448,-148.1908286503458
1403.4,-16.73868578871878,-149.7101454195443
1408.3,-16.59738011676733,-148.4480121876301
1413.2,-16.72579159932913,-151.5644833039048
1418.1,-16.64175347335986,-148.6305912358627
1423,-16.79629912824251,-149.9130585248341
1427.9,-16.55441628941261,-148.2328741258997
1432.8,-16.30755334784146,-151.0866185434792
1437.7,-17.09853089331351,-150.7594047485212
1442.6,-17.15169664685337,-150.3321301983406
1447.5,-17.63850000044586,-149.3320331555252
1452.4,-17.50876887183227,-155.5672240945692
1457.3,-17.00343921234044,-155.3561856170974
1462.2,-17.4939430899681,-154.1747320874537
1467.1,-17.38679737571967,-150.6214209556638
1472,-17.70907086055938,-153.7685811404894
1476.9,-17.69581851134628,-154.6949526365689
1481.8,-17.78790862697295,-158.8799501387983
1486.7,-17.58761012796234,-154.2265760953684
1491.6,-17.81176786503075,-153.6527291210498
1496.5,-17.94160671569724,-157.0917754691901
1501.4,-18.53965239753023,-158.5411736981245
1506.3,-18.5123303193894,-156.5665729556467
1511.2,-18.30856171483874,-158.7270197440158
1516.1,-18.77653050515259,-157.0002563655883
1521,-18.85281554293029,-158.5253662074258
1525.9,-18.12812770644938,-158.6690477125155
1530.8,-18.54747887604928,-159.3333952342696
1535.7,-18.43877659427024,-158.0969094973439
1540.6,-18.28310271058634,-157.4017205441154
1545.5,-18.64793520073167,-162.0992976260722
1550.4,-19.34608112764985,-158.6028742094354
1555.3,-18.878549405383,-161.3261738875157
1560.2,-18.35570990775339,-161.4565764062153
1565.1,-19.13566592455925,-162.4816163973809
1570,-19.34427442773177,-155.9706835386163
